time,reward,1,2,3,4,5,6,7,8,delay,replication
9000,-89.186,30,30,62,34,30,30,43,35,31.3724555969238,8050322
3600,-145.118,30,30,62,34,14,30,42,35,26.6883525848389,8050322
6300,-125.805,30,30,62,34,30,30,42,35,24.8630084991455,8050322
900,-303.3936,10,30,10,37,10,30,14,33,23.2088584899902,8050322
9900,-96.1272,30,30,62,34,14,30,42,35,28.3808631896973,8050322
4500,-56.2614,30,30,21,34,30,30,42,35,25.4666233062744,8050322
900,-227.7356,10,30,10,37,10,30,14,33,29.3448143005371,8050322
7200,-124.3027,30,30,62,34,14,30,42,35,31.2610721588135,8050322
1800,-107.1552,30,30,62,34,14,30,42,35,26.3452911376953,8050322
1800,-24.1577,30,30,62,34,14,30,42,35,29.3448143005371,8050322
5400,-210.6253,30,30,62,34,30,30,42,35,22.3327465057373,8050322
10800,-1782.8902,30,30,62,34,30,30,42,35,31.35964012146,8050322
8100,-850.2189,30,30,62,34,14,30,42,35,35.0885353088379,8050322
6300,-20.9435,30,30,62,34,30,30,42,35,22.3327465057373,8050322
2700,-140.0012,30,30,62,34,14,30,42,35,27.0036277770996,8050322
2700,-174.4428,30,30,62,34,14,30,42,35,28.4200916290283,8050322
9000,-44.7981,30,30,62,34,30,30,43,35,31.71462059021,8050322
11700,-18.1786,30,30,21,34,30,30,43,43,31.35964012146,8050322
3600,-84.2295,30,30,62,34,14,30,42,35,27.6657772064209,8050322
7200,-19.6972,30,30,62,34,30,30,42,35,28.8130149841309,8050322
9900,-534.5129,30,30,62,34,30,30,43,35,31.71462059021,8050322
3600,-86.438,30,30,62,34,30,30,42,35,23.9087104797363,8050322
4500,-19.429,30,30,62,34,14,30,42,35,25.5747699737549,8050322
12600,-345.6164,30,30,62,34,30,30,43,35,33.2713050842285,8050322
10800,-86.3818,30,30,62,34,30,30,37,35,34.8375473022461,8050322
4500,-84.6919,30,30,62,34,14,30,42,35,23.9230537414551,8050322
5400,-6.1633,30,30,62,34,30,30,42,35,23.9230537414551,8050322
8100,-2411.3986,30,30,62,34,30,30,42,35,31.02219581604,8050322
11700,-711.2849,30,30,58,39,30,30,36,33,37.9420928955078,8050322
13500,-1136.1904,30,30,58,39,30,30,36,33,36.7634925842285,8050322
6300,-65.916,30,30,62,34,30,30,42,35,19.8865013122559,8050322
9000,-117.1313,30,30,62,34,30,30,43,35,31.02219581604,8050322
5400,-424.1488,30,30,62,34,14,30,42,35,29.3401336669922,8050322
14400,-250.4943,30,30,15,34,30,30,36,43,36.7634925842285,8050322
7200,-1012.4582,30,30,62,34,30,30,42,35,35.3945083618164,8050322
6300,-48.8473,30,30,62,34,14,30,42,35,29.3401336669922,8050322
9900,-71.333,30,30,62,34,30,30,42,35,31.315896987915,8050322
12600,-999.6225,30,30,21,39,30,30,37,35,33.955020904541,8050322
10800,-129.8879,30,30,62,34,30,30,37,43,31.9968585968018,8050322
8100,-178.8547,30,30,62,34,30,30,43,43,31.5438346862793,8050322
7200,-114.7171,30,30,62,34,30,30,43,35,33.5094833374023,8050322
15300,-3115.3324,30,30,15,34,30,30,43,43,32.7508735656738,8050322
8100,-386.799,30,30,62,34,30,30,42,35,33.5094833374023,8050322
16200,-369.7065,30,30,58,39,30,30,36,33,32.7508735656738,8050322
13500,-97.4599,30,30,62,34,30,30,42,35,38.1462669372559,8050322
14400,-1206.1963,30,30,58,34,30,30,36,33,38.5573692321777,8050322
9000,-213.6358,30,30,62,34,14,30,42,35,30.4462985992432,8050322
11700,-160.9957,30,30,62,34,30,30,43,35,32.9446411132812,8050322
9900,-43.7201,30,30,62,34,30,30,42,35,30.4462985992432,8050322
17100,-8445.0928,30,30,58,34,30,30,36,33,29.5320510864258,8050322
9000,-1584.5916,30,30,21,39,30,30,36,33,36.2572822570801,8050322
15300,-1455.4299,30,30,58,34,30,30,43,43,42.2143058776855,8050322
12600,-422.3903,30,30,15,34,30,30,37,43,33.4436187744141,8050322
13500,-627.0307,30,30,21,34,30,30,36,33,33.4436187744141,8050322
9900,-499.3546,30,30,15,34,30,30,36,43,37.475700378418,8050322
16200,-2593.1712,30,30,58,34,30,30,36,43,37.7616310119629,8050322
18000,-2535.7109,30,30,62,34,14,30,42,35,21.4309406280518,8050322
10800,-1221.0971,30,30,62,34,30,30,43,35,38.1061706542969,8050322
18900,-2367.5661,30,30,62,34,14,30,42,33,21.4309406280518,8050322
17100,-812.2384,30,30,58,34,30,30,36,33,37.7616310119629,8050322
11700,-84.6148,30,30,21,34,30,30,36,35,38.1061706542969,8050322
10800,-111.5934,30,30,62,34,30,30,43,35,37.475700378418,8050322
18000,-2032.434,30,30,58,39,30,30,36,33,35.6641883850098,8050322
11700,-44.9767,30,30,15,34,30,30,37,43,31.5835304260254,8050322
12600,-402.3128,30,30,15,34,30,30,43,43,33.3865928649902,8050322
14400,-1357.7777,30,30,21,39,30,30,36,33,36.4840545654297,8050322
19800,-2918.988,30,30,62,34,30,30,42,35,22.2947196960449,8050322
15300,-3592.3589,30,30,62,34,30,30,43,35,36.4840545654297,8050322
18900,-1537.3085,30,30,58,34,30,30,36,33,23.5267162322998,8050322
20700,-11.3863,30,30,62,34,14,30,42,35,23.3452415466309,8050322
21600,-274.8992,30,30,62,34,14,30,42,35,23.3452415466309,8050322
19800,-177.7525,30,30,62,34,30,30,42,35,20.0013198852539,8050322
13500,-1014.6767,30,30,15,34,30,30,37,43,31.7332553863525,8050322
12600,-1003.7406,30,30,62,34,30,30,43,35,34.3638572692871,8050322
16200,-6187.6945,30,30,15,34,30,30,36,43,43.4723892211914,8050322
14400,-1604.3315,30,30,58,34,30,30,37,43,31.7332553863525,8050322
20700,-190.6951,30,30,62,34,14,30,42,35,21.2085475921631,8050322
22500,-76.3026,30,30,62,34,14,30,42,35,19.4476890563965,8050322
13500,-384.6019,30,30,15,34,30,30,43,43,37.1647872924805,8050322
21600,-272.4754,30,30,62,34,14,30,42,35,24.0053596496582,8050322
14400,-734.1034,30,30,15,34,30,30,36,33,37.1647872924805,8050322
23400,-770.1022,30,30,62,34,14,30,42,35,21.2967052459717,8050322
17100,-1006.6991,30,30,58,39,30,30,37,33,34.5638084411621,8050322
22500,-50.9278,30,30,62,34,30,30,42,35,19.9122009277344,8050322
24300,-1836.864,30,30,62,34,14,30,42,35,21.337718963623,8050322
25200,-57.9103,30,30,26,34,30,30,42,35,20.5184440612793,8050322
18000,-2532.7933,30,30,58,34,30,30,36,33,20.5775089263916,8050322
23400,-352.3366,30,30,62,34,14,30,42,35,21.8698997497559,8050322
15300,-1339.1157,30,30,15,34,30,30,36,33,45.1633186340332,8050322
26100,-1901.8633,30,30,62,34,14,30,42,35,0,8050322
27000,-10353.4929,30,30,62,34,14,30,42,35,0,8050322
27900,0,30,30,62,34,14,30,42,35,0,8050322
24300,-1543.1794,30,30,62,34,14,30,42,35,20.3280811309814,8050322
18900,-1927.7611,30,30,62,34,14,30,42,35,20.5775089263916,8050322
28800,0,30,30,62,34,14,30,42,35,0,8050322
25200,-14.0672,30,30,62,34,30,30,42,35,15.9880523681641,8050322
29700,0,30,30,62,34,14,30,42,35,0,8050322
16200,-3708.5025,30,30,15,34,30,30,43,43,35.1946601867676,8050322
26100,-5406.6307,30,30,62,34,14,30,42,35,0,8050322
30600,0,30,30,62,34,14,30,42,35,0,8050322
27000,-5821.1109,30,30,62,69,14,30,42,35,0,8050322
27900,0,30,30,62,34,25,30,42,35,0,8050322
19800,-463.9479,30,30,62,34,14,30,42,35,21.1078834533691,8050322
31500,0,30,30,62,34,14,30,42,35,0,8050322
28800,0,30,30,62,48,14,30,42,35,0,8050322
32400,0,30,30,62,34,14,30,42,35,0,8050322
20700,-101.9303,30,30,62,34,14,30,42,35,18.7791786193848,8050322
29700,0,30,30,62,34,14,30,42,35,0,8050322
33300,0,30,30,62,34,14,30,42,35,0,8050322
21600,-31.339,30,30,62,34,14,30,42,35,22.4658317565918,8050322
22500,-253.4707,30,30,62,34,14,30,42,35,22.7230453491211,8050322
23400,-462.4457,30,30,62,34,14,30,42,35,20.4818782806396,8050322
24300,-48.25,30,30,26,34,30,30,42,35,20.5474910736084,8050322
25200,-2153.7054,30,30,62,34,14,30,42,35,20.9838314056396,8050322
26100,-1447.8827,30,30,62,34,14,30,42,35,0,8050322
27000,-15798.0391,30,30,62,34,14,30,42,35,0,8050322
27900,0,30,30,62,34,14,30,42,35,0,8050322
28800,0,30,30,62,34,14,30,42,35,0,8050322
29700,0,30,30,62,34,14,30,42,35,0,8050322
30600,0,30,30,62,34,14,30,42,35,0,8050322
31500,0,30,30,62,34,14,30,42,35,0,8050322
